out_stem,orig_split,had_label,orig_w,orig_h,resized
rainy_day_20240804_103957508954,train,1,1920,1080,1
rainy_day_20240804_103957673900,train,1,1920,1080,1
rainy_day_20240804_103957842136,train,1,1920,1080,1
rainy_day_20240804_103959008383,train,1,1920,1080,1
rainy_day_20240804_103959176379,train,1,1920,1080,1
rainy_day_20240804_103959342626,train,1,1920,1080,1
rainy_day_20240804_103959509956,train,1,1920,1080,1
rainy_day_20240804_103959676644,train,1,1920,1080,1
rainy_day_20240804_103959841746,train,1,1920,1080,1
rainy_day_20240804_104000178637,train,1,1920,1080,1
rainy_day_20240804_104000341972,train,1,1920,1080,1
rainy_day_20240804_104000509555,train,1,1920,1080,1
rainy_day_20240804_104000677937,train,1,1920,1080,1
rainy_day_20240804_104000842780,train,1,1920,1080,1
rainy_day_20240804_104001010373,train,1,1920,1080,1
rainy_day_20240804_104001176522,train,1,1920,1080,1
rainy_day_20240804_104001343337,train,1,1920,1080,1
rainy_day_20240804_104001507329,train,1,1920,1080,1
rainy_day_20240804_104001674765,train,1,1920,1080,1
rainy_day_20240804_104001841388,train,1,1920,1080,1
rainy_day_20240804_104002009226,train,1,1920,1080,1
rainy_day_20240804_104002176043,train,1,1920,1080,1
rainy_day_20240804_104002341236,train,1,1920,1080,1
rainy_day_20240804_104002508757,train,1,1920,1080,1
rainy_day_20240804_104002674414,train,1,1920,1080,1
rainy_day_20240804_104002842112,train,1,1920,1080,1
rainy_day_20240804_104003008118,train,1,1920,1080,1
rainy_day_20240804_104003176195,train,1,1920,1080,1
rainy_day_20240804_104003341373,train,1,1920,1080,1
rainy_day_20240804_104003507964,train,1,1920,1080,1
rainy_day_20240804_104003676723,train,1,1920,1080,1
rainy_day_20240804_104003840862,train,1,1920,1080,1
rainy_day_20240804_104004008448,train,1,1920,1080,1
rainy_day_20240804_104004175953,train,1,1920,1080,1
rainy_day_20240804_104004342990,train,1,1920,1080,1
rainy_day_20240804_104004508824,train,1,1920,1080,1
rainy_day_20240804_104004674927,train,1,1920,1080,1
rainy_day_20240804_104004841506,train,1,1920,1080,1
rainy_day_20240804_104005009141,train,1,1920,1080,1
rainy_day_20240804_104005175391,train,1,1920,1080,1
rainy_day_20240804_104005341553,train,1,1920,1080,1
rainy_day_20240804_104005507734,train,1,1920,1080,1
rainy_day_20240804_104005676773,train,1,1920,1080,1
rainy_day_20240804_104005842044,train,1,1920,1080,1
rainy_day_20240804_104006009474,train,1,1920,1080,1
rainy_day_20240804_104006175879,train,1,1920,1080,1
rainy_day_20240804_104006342663,train,1,1920,1080,1
rainy_day_20240804_104006508160,train,1,1920,1080,1
rainy_day_20240804_104006675970,train,1,1920,1080,1
rainy_day_20240804_104006841750,train,1,1920,1080,1
rainy_day_20240804_104007008043,train,1,1920,1080,1
rainy_day_20240804_104007175905,train,1,1920,1080,1
rainy_day_20240804_104007342799,train,1,1920,1080,1
rainy_day_20240804_104007508795,train,1,1920,1080,1
rainy_day_20240804_104007676307,train,1,1920,1080,1
rainy_day_20240804_104007841546,train,1,1920,1080,1
rainy_day_20240804_104008006903,train,1,1920,1080,1
rainy_day_20240804_104008174897,train,1,1920,1080,1
rainy_day_20240804_104008341572,valid,1,1920,1080,1
rainy_day_20240804_104008508906,train,1,1920,1080,1
rainy_day_20240804_104008675074,train,1,1920,1080,1
rainy_day_20240804_104008842227,train,1,1920,1080,1
rainy_day_20240804_104009007507,train,1,1920,1080,1
rainy_day_20240804_104009174964,train,1,1920,1080,1
rainy_day_20240804_104009342102,train,1,1920,1080,1
rainy_day_20240804_104009509907,train,1,1920,1080,1
rainy_day_20240804_104009675289,train,1,1920,1080,1
rainy_day_20240804_104009843600,train,1,1920,1080,1
rainy_day_20240804_104010008984,train,1,1920,1080,1
rainy_day_20240804_104010176279,train,1,1920,1080,1
rainy_day_20240804_104010340184,train,1,1920,1080,1
rainy_day_20240804_104010507092,train,1,1920,1080,1
rainy_day_20240804_104010674213,train,1,1920,1080,1
rainy_day_20240804_104010843983,train,1,1920,1080,1
rainy_day_20240804_104011007879,train,1,1920,1080,1
rainy_day_20240804_104011174049,train,1,1920,1080,1
rainy_day_20240804_104011341882,train,1,1920,1080,1
rainy_day_20240804_104011509621,train,1,1920,1080,1
rainy_day_20240804_104011674592,train,1,1920,1080,1
rainy_day_20240804_104011841933,train,1,1920,1080,1
rainy_day_20240804_104012007763,train,1,1920,1080,1
rainy_day_20240804_104012176291,train,1,1920,1080,1
rainy_day_20240804_104012342278,train,1,1920,1080,1
rainy_day_20240804_104012509500,train,1,1920,1080,1
rainy_day_20240804_104012675204,train,1,1920,1080,1
rainy_day_20240804_104012842557,train,1,1920,1080,1
rainy_day_20240804_104013009925,train,1,1920,1080,1
rainy_day_20240804_104013174535,train,1,1920,1080,1
rainy_day_20240804_104013342723,train,1,1920,1080,1
rainy_day_20240804_104013676274,train,1,1920,1080,1
rainy_day_20240804_104018843912,valid,1,1920,1080,1
rainy_day_20240804_104019008212,train,1,1920,1080,1
rainy_day_20240804_104019174656,train,1,1920,1080,1
rainy_day_20240804_104019343777,train,1,1920,1080,1
rainy_day_20240804_104019508973,train,1,1920,1080,1
rainy_day_20240804_104020341933,train,1,1920,1080,1
rainy_day_20240804_104020510139,train,1,1920,1080,1
rainy_day_20240804_104021674466,train,1,1920,1080,1
rainy_day_20240804_104021843557,train,1,1920,1080,1
rainy_day_20240804_104023510603,train,1,1920,1080,1
rainy_day_20240804_104023677212,train,1,1920,1080,1
rainy_day_20240804_104023844544,train,1,1920,1080,1
rainy_day_20240804_104024009858,train,1,1920,1080,1
rainy_day_20240804_104024176796,train,1,1920,1080,1
rainy_day_20240804_104024343095,train,1,1920,1080,1
rainy_day_20240804_104024510044,train,1,1920,1080,1
rainy_day_20240804_104024676035,train,1,1920,1080,1
rainy_day_20240804_104024841734,train,1,1920,1080,1
rainy_day_20240804_104025007229,train,1,1920,1080,1
rainy_day_20240804_104025176531,train,1,1920,1080,1
rainy_day_20240804_104025342934,test,1,1920,1080,1
rainy_day_20240804_104025509728,train,1,1920,1080,1
rainy_day_20240804_104025676475,train,1,1920,1080,1
rainy_day_20240804_104025842378,train,1,1920,1080,1
rainy_day_20240804_104026010728,train,1,1920,1080,1
rainy_day_20240804_104026176961,train,1,1920,1080,1
rainy_day_20240804_104026341999,train,1,1920,1080,1
rainy_day_20240804_104026509485,train,1,1920,1080,1
rainy_day_20240804_104026676455,train,1,1920,1080,1
rainy_day_20240804_104026843442,train,1,1920,1080,1
rainy_day_20240804_104027010356,train,1,1920,1080,1
rainy_day_20240804_104027177407,train,1,1920,1080,1
rainy_day_20240804_104027342354,valid,1,1920,1080,1
rainy_day_20240804_104027510878,train,1,1920,1080,1
rainy_day_20240804_104027677059,train,1,1920,1080,1
rainy_day_20240804_104027845056,train,1,1920,1080,1
rainy_day_20240804_104028013453,train,1,1920,1080,1
rainy_day_20240804_104028175892,train,1,1920,1080,1
rainy_day_20240804_104028343790,train,1,1920,1080,1
rainy_day_20240804_104028510973,train,1,1920,1080,1
rainy_day_20240804_104028677745,train,1,1920,1080,1
rainy_day_20240804_104028842948,train,1,1920,1080,1
rainy_day_20240804_104029008309,train,1,1920,1080,1
rainy_day_20240804_104029176523,train,1,1920,1080,1
rainy_day_20240804_104029341802,train,1,1920,1080,1
rainy_day_20240804_104029509198,train,1,1920,1080,1
rainy_day_20240804_104029675571,train,1,1920,1080,1
rainy_day_20240804_104029842715,train,1,1920,1080,1
rainy_day_20240804_104030009259,train,1,1920,1080,1
rainy_day_20240804_104030175564,train,1,1920,1080,1
rainy_day_20240804_104030342796,train,1,1920,1080,1
rainy_day_20240804_104030510267,train,1,1920,1080,1
rainy_day_20240804_104030675767,train,1,1920,1080,1
rainy_day_20240804_104030845125,train,1,1920,1080,1
rainy_day_20240804_104031008566,train,1,1920,1080,1
rainy_day_20240804_104031178557,train,1,1920,1080,1
rainy_day_20240804_104031342748,train,1,1920,1080,1
rainy_day_20240804_104031509657,train,1,1920,1080,1
rainy_day_20240804_104031676686,train,1,1920,1080,1
rainy_day_20240804_104031842781,valid,1,1920,1080,1
rainy_day_20240804_104032011458,train,1,1920,1080,1
rainy_day_20240804_104032175905,train,1,1920,1080,1
rainy_day_20240804_104032343452,train,1,1920,1080,1
rainy_day_20240804_104032509328,train,1,1920,1080,1
rainy_day_20240804_104032676963,train,1,1920,1080,1
rainy_day_20240804_104032843841,train,1,1920,1080,1
rainy_day_20240804_104033010388,train,1,1920,1080,1
rainy_day_20240804_104033176346,train,1,1920,1080,1
rainy_day_20240804_104033341494,train,1,1920,1080,1
rainy_day_20240804_104033843684,train,1,1920,1080,1
rainy_day_20240804_104034008321,train,1,1920,1080,1
rainy_day_20240804_104034175289,train,1,1920,1080,1
rainy_day_20240804_104034343979,train,1,1920,1080,1
rainy_day_20240804_104034510513,train,1,1920,1080,1
rainy_day_20240804_104034676029,train,1,1920,1080,1
rainy_day_20240804_104034841678,train,1,1920,1080,1
rainy_day_20240804_104035008809,train,1,1920,1080,1
rainy_day_20240804_104035175232,train,1,1920,1080,1
rainy_day_20240804_104035341520,train,1,1920,1080,1
rainy_day_20240804_104035509813,train,1,1920,1080,1
rainy_day_20240804_104035675356,valid,1,1920,1080,1
rainy_day_20240804_104035841774,train,1,1920,1080,1
rainy_day_20240804_104039842193,train,1,1920,1080,1
rainy_day_20240804_104040008509,train,1,1920,1080,1
rainy_day_20240804_104040175384,train,1,1920,1080,1
rainy_day_20240804_104040342002,train,1,1920,1080,1
rainy_day_20240804_104044174822,train,1,1920,1080,1
rainy_day_20240804_104044341199,train,1,1920,1080,1
rainy_day_20240804_104044508111,train,1,1920,1080,1
rainy_day_20240804_104052841877,train,1,1920,1080,1
rainy_day_20240804_104053006963,train,1,1920,1080,1
rainy_day_20240804_104053174136,train,1,1920,1080,1
rainy_day_20240804_104053341182,train,1,1920,1080,1
rainy_day_20240804_104053506494,train,1,1920,1080,1
rainy_day_20240804_104053674014,train,1,1920,1080,1
rainy_day_20240804_104053838604,train,1,1920,1080,1
rainy_day_20240804_104054007061,train,1,1920,1080,1
rainy_day_20240804_104054341918,train,1,1920,1080,1
rainy_day_20240804_104054673853,train,1,1920,1080,1
rainy_day_20240804_104054839929,valid,1,1920,1080,1
rainy_day_20240804_104055006550,train,1,1920,1080,1
rainy_day_20240804_104055174208,train,1,1920,1080,1
rainy_day_20240804_104055507554,train,1,1920,1080,1
rainy_day_20240804_104055674610,train,1,1920,1080,1
rainy_day_20240804_104055841814,train,1,1920,1080,1
rainy_day_20240804_104056007271,train,1,1920,1080,1
rainy_day_20240804_104056340660,train,1,1920,1080,1
rainy_day_20240804_104056507438,train,1,1920,1080,1
rainy_day_20240804_104056673829,train,1,1920,1080,1
rainy_day_20240804_104057008446,train,1,1920,1080,1
rainy_day_20240804_104057173185,train,1,1920,1080,1
rainy_day_20240804_104057341520,train,1,1920,1080,1
rainy_day_20240804_104057507858,train,1,1920,1080,1
rainy_day_20240804_104057843886,train,1,1920,1080,1
rainy_day_20240804_104058841274,train,1,1920,1080,1
rainy_day_20240804_104059007946,train,1,1920,1080,1
rainy_day_20240804_104059173815,train,1,1920,1080,1
rainy_day_20240804_104059339966,train,1,1920,1080,1
rainy_day_20240804_104059507741,train,1,1920,1080,1
rainy_day_20240804_104100008070,train,1,1920,1080,1
rainy_day_20240804_104100680204,train,1,1920,1080,1
rainy_day_20240804_104100840737,train,1,1920,1080,1
rainy_day_20240804_104101006970,train,1,1920,1080,1
rainy_day_20240804_104101174725,train,1,1920,1080,1
rainy_day_20240804_104101342627,train,1,1920,1080,1
rainy_day_20240804_104101507854,train,1,1920,1080,1
rainy_day_20240804_104101673140,train,1,1920,1080,1
rainy_day_20240804_104101844885,train,1,1920,1080,1
rainy_day_20240804_104102007462,train,1,1920,1080,1
rainy_day_20240804_104102339861,train,1,1920,1080,1
rainy_day_20240804_104102508499,train,1,1920,1080,1
rainy_day_20240804_104102673603,train,1,1920,1080,1
rainy_day_20240804_104103174502,train,1,1920,1080,1
rainy_day_20240804_104103540714,train,1,1920,1080,1
rainy_day_20240804_104103708626,train,1,1920,1080,1
rainy_day_20240804_104103873845,train,1,1920,1080,1
rainy_day_20240804_104104540041,train,1,1920,1080,1
rainy_day_20240804_104104707067,train,1,1920,1080,1
rainy_day_20240804_104104872278,train,1,1920,1080,1
rainy_day_20240804_104105040626,train,1,1920,1080,1
rainy_day_20240804_104105206532,train,1,1920,1080,1
rainy_day_20240804_104105373258,train,1,1920,1080,1
rainy_day_20240804_104105540806,train,1,1920,1080,1
rainy_day_20240804_104105707597,train,1,1920,1080,1
rainy_day_20240804_104105906652,train,1,1920,1080,1
rainy_day_20240804_104106073489,train,1,1920,1080,1
rainy_day_20240804_104106240522,train,1,1920,1080,1
rainy_day_20240804_104106406890,train,1,1920,1080,1
rainy_day_20240804_104106572063,train,1,1920,1080,1
rainy_day_20240804_104106740182,train,1,1920,1080,1
rainy_day_20240804_104106906358,train,1,1920,1080,1
rainy_day_20240804_104107073594,train,1,1920,1080,1
rainy_day_20240804_104107238779,train,1,1920,1080,1
rainy_day_20240804_104107407332,train,1,1920,1080,1
rainy_day_20240804_104107571817,train,1,1920,1080,1
rainy_day_20240804_104107740304,train,1,1920,1080,1
rainy_day_20240804_104107906551,train,1,1920,1080,1
rainy_day_20240804_104108074970,train,1,1920,1080,1
rainy_day_20240804_104108239257,train,1,1920,1080,1
rainy_day_20240804_104108408529,train,1,1920,1080,1
rainy_day_20240804_104108574525,train,1,1920,1080,1
rainy_day_20240804_104108738910,train,1,1920,1080,1
rainy_day_20240804_104108907844,train,1,1920,1080,1
rainy_day_20240804_104109074155,train,1,1920,1080,1
rainy_day_20240804_104109239124,train,1,1920,1080,1
rainy_day_20240804_104109406406,train,1,1920,1080,1
rainy_day_20240804_104109572795,train,1,1920,1080,1
rainy_day_20240804_104109737498,train,1,1920,1080,1
rainy_day_20240804_104109907654,train,1,1920,1080,1
rainy_day_20240804_104110073400,train,1,1920,1080,1
rainy_day_20240804_104110239348,train,1,1920,1080,1
rainy_day_20240804_104110406224,train,1,1920,1080,1
rainy_day_20240804_104110573103,train,1,1920,1080,1
rainy_day_20240804_104110739971,train,1,1920,1080,1
rainy_day_20240804_104110939443,train,1,1920,1080,1
rainy_day_20240804_104111108702,train,1,1920,1080,1
rainy_day_20240804_104111273111,train,1,1920,1080,1
rainy_day_20240804_104111440896,train,1,1920,1080,1
rainy_day_20240804_104111608397,train,1,1920,1080,1
rainy_day_20240804_104111770980,train,1,1920,1080,1
rainy_day_20240804_104111938547,train,1,1920,1080,1
rainy_day_20240804_104112104764,train,1,1920,1080,1
rainy_day_20240804_104112271554,train,1,1920,1080,1
rainy_day_20240804_104112439137,train,1,1920,1080,1
rainy_day_20240804_104112607884,train,1,1920,1080,1
rainy_day_20240804_104112773844,train,1,1920,1080,1
rainy_day_20240804_104112941119,train,1,1920,1080,1
rainy_day_20240804_104113107103,train,1,1920,1080,1
rainy_day_20240804_104113272929,train,1,1920,1080,1
rainy_day_20240804_104113440463,train,1,1920,1080,1
rainy_day_20240804_104113607009,train,1,1920,1080,1
rainy_day_20240804_104113773785,train,1,1920,1080,1
rainy_day_20240804_104113938837,train,1,1920,1080,1
rainy_day_20240804_104114108451,train,1,1920,1080,1
rainy_day_20240804_104114273728,train,1,1920,1080,1
rainy_day_20240804_104114439402,train,1,1920,1080,1
rainy_day_20240804_104114606880,train,1,1920,1080,1
rainy_day_20240804_104114772687,train,1,1920,1080,1
rainy_day_20240804_104114938750,train,1,1920,1080,1
rainy_day_20240804_104118639202,train,1,1920,1080,1
rainy_day_20240804_104125671277,train,1,1920,1080,1
rainy_day_20240804_104125838759,train,1,1920,1080,1
rainy_day_20240804_104126039251,valid,1,1920,1080,1
rainy_day_20240804_104126205278,train,1,1920,1080,1
rainy_day_20240804_104126373156,train,1,1920,1080,1
rainy_day_20240804_104126547004,train,1,1920,1080,1
rainy_day_20240804_104126738580,test,1,1920,1080,1
rainy_day_20240804_104126906962,train,1,1920,1080,1
rainy_day_20240804_104127073318,train,1,1920,1080,1
rainy_day_20240804_104127239477,train,1,1920,1080,1
rainy_day_20240804_104127405815,train,1,1920,1080,1
rainy_day_20240804_104127572112,train,1,1920,1080,1
rainy_day_20240804_104127738166,train,1,1920,1080,1
rainy_day_20240804_104127905618,train,1,1920,1080,1
rainy_day_20240804_104128071212,train,1,1920,1080,1
rainy_day_20240804_104128237705,train,1,1920,1080,1
rainy_day_20240804_104128404398,train,1,1920,1080,1
rainy_day_20240804_104128572486,train,1,1920,1080,1
rainy_day_20240804_104128739155,train,1,1920,1080,1
rainy_day_20240804_104128904313,train,1,1920,1080,1
rainy_day_20240804_104129071837,train,1,1920,1080,1
rainy_day_20240804_104129239159,train,1,1920,1080,1
rainy_day_20240804_104129406268,train,1,1920,1080,1
rainy_day_20240804_104129570991,train,1,1920,1080,1
rainy_day_20240804_104129738884,train,1,1920,1080,1
rainy_day_20240804_104129904550,train,1,1920,1080,1
rainy_day_20240804_104130069863,train,1,1920,1080,1
rainy_day_20240804_104130241004,train,1,1920,1080,1
rainy_day_20240804_104130405493,train,1,1920,1080,1
rainy_day_20240804_104130571827,train,1,1920,1080,1
rainy_day_20240804_104130740566,train,1,1920,1080,1
rainy_day_20240804_104130904374,train,1,1920,1080,1
rainy_day_20240804_104131070847,train,1,1920,1080,1
rainy_day_20240804_104131239310,train,1,1920,1080,1
rainy_day_20240804_104131404348,train,1,1920,1080,1
rainy_day_20240804_104131570309,train,1,1920,1080,1
rainy_day_20240804_104131739766,train,1,1920,1080,1
rainy_day_20240804_104131906995,train,1,1920,1080,1
rainy_day_20240804_104132071358,train,1,1920,1080,1
rainy_day_20240804_104132239325,train,1,1920,1080,1
rainy_day_20240804_104132405541,train,1,1920,1080,1
rainy_day_20240804_104132570227,train,1,1920,1080,1
rainy_day_20240804_104132737029,train,1,1920,1080,1
rainy_day_20240804_104132903432,train,1,1920,1080,1
rainy_day_20240804_104133071978,train,1,1920,1080,1
rainy_day_20240804_104133237741,train,1,1920,1080,1
rainy_day_20240804_104133404549,train,1,1920,1080,1
rainy_day_20240804_104133573768,train,1,1920,1080,1
rainy_day_20240804_104134239424,train,1,1920,1080,1
rainy_day_20240804_104134403937,train,1,1920,1080,1
rainy_day_20240804_104136104864,train,1,1920,1080,1
rainy_day_20240804_104137937279,train,1,1920,1080,1
rainy_day_20240804_104138437173,train,1,1920,1080,1
rainy_day_20240804_104138606631,train,1,1920,1080,1
rainy_day_20240804_104138773562,train,1,1920,1080,1
rainy_day_20240804_104138939919,train,1,1920,1080,1
rainy_day_20240804_104139271259,train,1,1920,1080,1
rainy_day_20240804_104139437243,train,1,1920,1080,1
rainy_day_20240804_104139770458,train,1,1920,1080,1
rainy_day_20240804_104139937590,train,1,1920,1080,1
rainy_day_20240804_104140270187,train,1,1920,1080,1
rainy_day_20240804_104140439250,train,1,1920,1080,1
rainy_day_20240804_104140604186,train,1,1920,1080,1
rainy_day_20240804_104140770630,train,1,1920,1080,1
rainy_day_20240804_104143604052,train,1,1920,1080,1
rainy_day_20240804_104143771150,train,1,1920,1080,1
rainy_day_20240804_104143936734,train,1,1920,1080,1
rainy_day_20240804_104144604697,train,1,1920,1080,1
rainy_day_20240804_104144938792,train,1,1920,1080,1
rainy_day_20240804_104145105259,train,1,1920,1080,1
rainy_day_20240804_104145272044,train,1,1920,1080,1
rainy_day_20240804_104145437037,train,1,1920,1080,1
rainy_day_20240804_104145603294,train,1,1920,1080,1
rainy_day_20240804_104145770397,train,1,1920,1080,1
rainy_day_20240804_104145937577,train,1,1920,1080,1
rainy_day_20240804_104146104147,train,1,1920,1080,1
rainy_day_20240804_104146270441,train,1,1920,1080,1
rainy_day_20240804_104146436596,train,1,1920,1080,1
rainy_day_20240804_104146603190,train,1,1920,1080,1
rainy_day_20240804_104146772465,train,1,1920,1080,1
rainy_day_20240804_104146936449,train,1,1920,1080,1
rainy_day_20240804_104147108749,train,1,1920,1080,1
rainy_day_20240804_104147269738,train,1,1920,1080,1
rainy_day_20240804_104147436504,train,1,1920,1080,1
rainy_day_20240804_104147602880,train,1,1920,1080,1
rainy_day_20240804_104147770143,train,1,1920,1080,1
rainy_day_20240804_104147936360,train,1,1920,1080,1
rainy_day_20240804_104148102862,train,1,1920,1080,1
rainy_day_20240804_104148271000,train,1,1920,1080,1
rainy_day_20240804_104148437390,train,1,1920,1080,1
rainy_day_20240804_104148604727,train,1,1920,1080,1
rainy_day_20240804_104148771340,train,1,1920,1080,1
rainy_day_20240804_104148937703,train,1,1920,1080,1
rainy_day_20240804_104149103460,train,1,1920,1080,1
rainy_day_20240804_104149269589,train,1,1920,1080,1
rainy_day_20240804_104149437088,train,1,1920,1080,1
rainy_day_20240804_104149604070,train,1,1920,1080,1
rainy_day_20240804_104149770824,train,1,1920,1080,1
rainy_day_20240804_104149937307,train,1,1920,1080,1
rainy_day_20240804_104150102847,train,1,1920,1080,1
rainy_day_20240804_104150269293,train,1,1920,1080,1
rainy_day_20240804_104150440886,train,1,1920,1080,1
rainy_day_20240804_104150603551,train,1,1920,1080,1
rainy_day_20240804_104150769110,train,1,1920,1080,1
rainy_day_20240804_104150937880,train,1,1920,1080,1
rainy_day_20240804_104151102812,train,1,1920,1080,1
rainy_day_20240804_104153938548,train,1,1920,1080,1
rainy_day_20240804_104154104944,train,1,1920,1080,1
rainy_day_20240804_104154270922,train,1,1920,1080,1
rainy_day_20240804_104154438063,train,1,1920,1080,1
rainy_day_20240804_104154604138,train,1,1920,1080,1
rainy_day_20240804_104154771117,train,1,1920,1080,1
rainy_day_20240804_104154936339,train,1,1920,1080,1
rainy_day_20240804_104155103055,train,1,1920,1080,1
rainy_day_20240804_104155271114,train,1,1920,1080,1
rainy_day_20240804_104155437960,train,1,1920,1080,1
rainy_day_20240804_104155602582,train,1,1920,1080,1
rainy_day_20240804_104155769610,train,1,1920,1080,1
rainy_day_20240804_104156101530,train,1,1920,1080,1
rainy_day_20240804_104156269365,train,1,1920,1080,1
rainy_day_20240804_104156436293,train,1,1920,1080,1
rainy_day_20240804_104156603399,train,1,1920,1080,1
rainy_day_20240804_104156769367,train,1,1920,1080,1
rainy_day_20240804_104156936273,train,1,1920,1080,1
rainy_day_20240804_104157104574,train,1,1920,1080,1
rainy_day_20240804_104157269773,train,1,1920,1080,1
rainy_day_20240804_104157444793,train,1,1920,1080,1
rainy_day_20240804_104157602863,train,1,1920,1080,1
rainy_day_20240804_104157770517,train,1,1920,1080,1
rainy_day_20240804_104157937026,train,1,1920,1080,1
rainy_day_20240804_104158103602,train,1,1920,1080,1
rainy_day_20240804_104158269508,train,1,1920,1080,1
rainy_day_20240804_104158437245,train,1,1920,1080,1
rainy_day_20240804_104158604663,valid,1,1920,1080,1
rainy_day_20240804_104158769659,train,1,1920,1080,1
rainy_day_20240804_104158935266,train,1,1920,1080,1
rainy_day_20240804_104159103483,train,1,1920,1080,1
rainy_day_20240804_104159271101,train,1,1920,1080,1
rainy_day_20240804_104159436433,train,1,1920,1080,1
rainy_day_20240804_104159602492,train,1,1920,1080,1
rainy_day_20240804_104159767879,train,1,1920,1080,1
rainy_day_20240804_104159936583,train,1,1920,1080,1
rainy_day_20240804_104200102033,train,1,1920,1080,1
rainy_day_20240804_104200269011,train,1,1920,1080,1
rainy_day_20240804_104200435112,train,1,1920,1080,1
rainy_day_20240804_104200601774,train,1,1920,1080,1
rainy_day_20240804_104200768824,train,1,1920,1080,1
rainy_day_20240804_104200934886,train,1,1920,1080,1
rainy_day_20240804_104201101795,train,1,1920,1080,1
rainy_day_20240804_104201267888,train,1,1920,1080,1
rainy_day_20240804_104201436345,train,1,1920,1080,1
rainy_day_20240804_104201600920,train,1,1920,1080,1
rainy_day_20240804_104201769448,train,1,1920,1080,1
rainy_day_20240804_104201935277,train,1,1920,1080,1
rainy_day_20240804_104202102761,train,1,1920,1080,1
rainy_day_20240804_104202268955,train,1,1920,1080,1
rainy_day_20240804_104202435148,train,1,1920,1080,1
rainy_day_20240804_104202600925,train,1,1920,1080,1
rainy_day_20240804_104202769658,train,1,1920,1080,1
rainy_day_20240804_104202937007,train,1,1920,1080,1
rainy_day_20240804_104203102996,train,1,1920,1080,1
rainy_day_20240804_104203270180,train,1,1920,1080,1
rainy_day_20240804_104203436208,train,1,1920,1080,1
rainy_day_20240804_104203603064,train,1,1920,1080,1
rainy_day_20240804_104203769891,train,1,1920,1080,1
rainy_day_20240804_104203934859,train,1,1920,1080,1
rainy_day_20240804_104204101656,train,1,1920,1080,1
rainy_day_20240804_104204269216,train,1,1920,1080,1
rainy_day_20240804_104204436421,train,1,1920,1080,1
rainy_day_20240804_104204602870,train,1,1920,1080,1
rainy_day_20240804_104204769294,train,1,1920,1080,1
rainy_day_20240804_104204936453,train,1,1920,1080,1
rainy_day_20240804_104205103096,train,1,1920,1080,1
rainy_day_20240804_104205270566,train,1,1920,1080,1
rainy_day_20240804_104205434991,train,1,1920,1080,1
rainy_day_20240804_104205602715,train,1,1920,1080,1
rainy_day_20240804_104205768845,train,1,1920,1080,1
rainy_day_20240804_104205935484,train,1,1920,1080,1
rainy_day_20240804_104206101216,train,1,1920,1080,1
rainy_day_20240804_104206269494,train,1,1920,1080,1
rainy_day_20240804_104206435908,train,1,1920,1080,1
rainy_day_20240804_104206602456,train,1,1920,1080,1
rainy_day_20240804_104206769060,train,1,1920,1080,1
rainy_day_20240804_104206936749,train,1,1920,1080,1
rainy_day_20240804_104207103495,train,1,1920,1080,1
rainy_day_20240804_104207270501,train,1,1920,1080,1
rainy_day_20240804_104209435800,train,1,1920,1080,1
rainy_day_20240804_104209602762,train,1,1920,1080,1
rainy_day_20240804_104209768083,train,1,1920,1080,1
rainy_day_20240804_104209937693,train,1,1920,1080,1
rainy_day_20240804_104210101185,train,1,1920,1080,1
rainy_day_20240804_104210269130,train,1,1920,1080,1
rainy_day_20240804_104210434745,train,1,1920,1080,1
rainy_day_20240804_104210602135,train,1,1920,1080,1
rainy_day_20240804_104210768773,train,1,1920,1080,1
rainy_day_20240804_104210934636,train,1,1920,1080,1
rainy_day_20240804_104211101002,train,1,1920,1080,1
rainy_day_20240804_104211267567,valid,1,1920,1080,1
rainy_day_20240804_104211436994,train,1,1920,1080,1
rainy_day_20240804_104211601586,train,1,1920,1080,1
rainy_day_20240804_104211768654,train,1,1920,1080,1
rainy_day_20240804_104211936187,train,1,1920,1080,1
rainy_day_20240804_104212102349,train,1,1920,1080,1
rainy_day_20240804_104212269614,train,1,1920,1080,1
rainy_day_20240804_104212434541,train,1,1920,1080,1
rainy_day_20240804_104212601938,train,1,1920,1080,1
rainy_day_20240804_104212768071,train,1,1920,1080,1
rainy_day_20240804_104212937294,train,1,1920,1080,1
rainy_day_20240804_104213102795,train,1,1920,1080,1
rainy_day_20240804_104213269211,train,1,1920,1080,1
rainy_day_20240804_104213434976,train,1,1920,1080,1
rainy_day_20240804_104213603121,train,1,1920,1080,1
rainy_day_20240804_104213768249,train,1,1920,1080,1
rainy_day_20240804_104213935210,train,1,1920,1080,1
rainy_day_20240804_104214103814,train,1,1920,1080,1
rainy_day_20240804_104214269365,train,1,1920,1080,1
rainy_day_20240804_104214436287,train,1,1920,1080,1
rainy_day_20240804_104214599647,train,1,1920,1080,1
rainy_day_20240804_104214768427,train,1,1920,1080,1
rainy_day_20240804_104214935290,train,1,1920,1080,1
rainy_day_20240804_104215100734,train,1,1920,1080,1
rainy_day_20240804_104215267368,train,1,1920,1080,1
rainy_day_20240804_104215435433,train,1,1920,1080,1
rainy_day_20240804_104215599940,train,1,1920,1080,1
rainy_day_20240804_104215768445,train,1,1920,1080,1
rainy_day_20240804_104215934122,train,1,1920,1080,1
rainy_day_20240804_104216101646,train,1,1920,1080,1
